gene_id
ENSMUSG00000085981.1
ENSMUSG00000085757.7
ENSMUSG00000041012.4
ENSMUSG00000101447.1
ENSMUSG00000029167.13
ENSMUSG00000090059.4
ENSMUSG00000033768.16
ENSMUSG00000057816.7
ENSMUSG00000067158.9
ENSMUSG00000032244.9
ENSMUSG00000034800.15
ENSMUSG00000025855.13
ENSMUSG00000040152.8
ENSMUSG00000022685.8
ENSMUSG00000029373.7
ENSMUSG00000041815.13
ENSMUSG00000041592.16
ENSMUSG00000092204.1
ENSMUSG00000039717.16
ENSMUSG00000060534.15
ENSMUSG00000030507.6
ENSMUSG00000093514.3
ENSMUSG00000062190.12
ENSMUSG00000029372.7
ENSMUSG00000044912.9
ENSMUSG00000050064.14
ENSMUSG00000052305.6
ENSMUSG00000052920.14
ENSMUSG00000051747.14
ENSMUSG00000040213.13
ENSMUSG00000021340.12
ENSMUSG00000107047.1
ENSMUSG00000085568.7
ENSMUSG00000031343.13
ENSMUSG00000028389.11
ENSMUSG00000097553.1
ENSMUSG00000026077.15
ENSMUSG00000095028.6
ENSMUSG00000029269.11
ENSMUSG00000071984.10
ENSMUSG00000105961.1
ENSMUSG00000027797.15
ENSMUSG00000052572.16
ENSMUSG00000109127.1
ENSMUSG00000002076.11
ENSMUSG00000085162.7
ENSMUSG00000001865.2
ENSMUSG00000020719.14
ENSMUSG00000039109.15
ENSMUSG00000052062.14
ENSMUSG00000087022.4
ENSMUSG00000097536.2
ENSMUSG00000025453.16
ENSMUSG00000050103.17
ENSMUSG00000066392.11
ENSMUSG00000097040.6
ENSMUSG00000041272.11
ENSMUSG00000100341.1
ENSMUSG00000026712.3
ENSMUSG00000031997.9
ENSMUSG00000029729.12
ENSMUSG00000001986.16
ENSMUSG00000030717.9
ENSMUSG00000085925.2
ENSMUSG00000057098.14
ENSMUSG00000040420.14
ENSMUSG00000009350.13
ENSMUSG00000024511.15
ENSMUSG00000050965.14
ENSMUSG00000020689.4
ENSMUSG00000004698.10
ENSMUSG00000074852.3
ENSMUSG00000069516.7
ENSMUSG00000062991.7
ENSMUSG00000061808.3
ENSMUSG00000041741.10
ENSMUSG00000026770.5
ENSMUSG00000021268.17
ENSMUSG00000039167.11
ENSMUSG00000017288.15
ENSMUSG00000058571.10
ENSMUSG00000039539.13
ENSMUSG00000032020.15
ENSMUSG00000055421.8
ENSMUSG00000062209.15
ENSMUSG00000022150.16
ENSMUSG00000015968.16
ENSMUSG00000020044.13
ENSMUSG00000038583.12
ENSMUSG00000022309.8
ENSMUSG00000073940.3
ENSMUSG00000028677.18
ENSMUSG00000075104.2
ENSMUSG00000108532.1
ENSMUSG00000039191.12
ENSMUSG00000109508.1
ENSMUSG00000061080.11
ENSMUSG00000024896.8
ENSMUSG00000054640.14
ENSMUSG00000096914.3
ENSMUSG00000044258.9
ENSMUSG00000071424.10
ENSMUSG00000079157.4
ENSMUSG00000030921.17
ENSMUSG00000049109.14
ENSMUSG00000019892.12
ENSMUSG00000055026.13
ENSMUSG00000031558.15
ENSMUSG00000029563.16
ENSMUSG00000029088.16
ENSMUSG00000060924.15
ENSMUSG00000027684.16
ENSMUSG00000052504.6
ENSMUSG00000031561.16
ENSMUSG00000002688.7
ENSMUSG00000039488.15
ENSMUSG00000031129.9
ENSMUSG00000025551.13
ENSMUSG00000060131.11
ENSMUSG00000027777.15
ENSMUSG00000056755.13
ENSMUSG00000024544.8
ENSMUSG00000042286.13
ENSMUSG00000054932.6
ENSMUSG00000078919.10
ENSMUSG00000028883.17
ENSMUSG00000098008.1
ENSMUSG00000052613.16
ENSMUSG00000105579.2
ENSMUSG00000052581.13
ENSMUSG00000056476.13
ENSMUSG00000050587.14
ENSMUSG00000052551.15
ENSMUSG00000052387.15
ENSMUSG00000058152.7
ENSMUSG00000021010.7
ENSMUSG00000030839.12
ENSMUSG00000030787.4
ENSMUSG00000024245.4
ENSMUSG00000046178.3
ENSMUSG00000020120.15
ENSMUSG00000055639.16
ENSMUSG00000038679.16
ENSMUSG00000022494.13
ENSMUSG00000059203.10
ENSMUSG00000053965.10
ENSMUSG00000019888.15
ENSMUSG00000032826.17
ENSMUSG00000034028.15
ENSMUSG00000027210.20
ENSMUSG00000064115.13
ENSMUSG00000026567.16
ENSMUSG00000005534.10
ENSMUSG00000029580.14
ENSMUSG00000015854.7
ENSMUSG00000053465.5
ENSMUSG00000039315.15
ENSMUSG00000026748.13
ENSMUSG00000060429.11
ENSMUSG00000025461.11
ENSMUSG00000037217.15
ENSMUSG00000052516.17
ENSMUSG00000052217.6
ENSMUSG00000049336.16
ENSMUSG00000061353.11
ENSMUSG00000005611.15
ENSMUSG00000059921.15
ENSMUSG00000063887.13
ENSMUSG00000040838.10
ENSMUSG00000049744.15
ENSMUSG00000020838.12
ENSMUSG00000063600.14
ENSMUSG00000060882.5
ENSMUSG00000085439.1
ENSMUSG00000022311.15
ENSMUSG00000015597.16
ENSMUSG00000045083.14
ENSMUSG00000001506.10
ENSMUSG00000050761.3
ENSMUSG00000005583.16
ENSMUSG00000055972.5
ENSMUSG00000055653.13
ENSMUSG00000036103.8
ENSMUSG00000000320.10
ENSMUSG00000092094.5
ENSMUSG00000030064.16
ENSMUSG00000070866.4
ENSMUSG00000069601.13
ENSMUSG00000023914.16
ENSMUSG00000028399.18
ENSMUSG00000047907.11
ENSMUSG00000074071.11
ENSMUSG00000026579.8
ENSMUSG00000025997.13
ENSMUSG00000019990.15
ENSMUSG00000029673.17
ENSMUSG00000008658.15
ENSMUSG00000037605.16
ENSMUSG00000022762.17
ENSMUSG00000028031.6
ENSMUSG00000031355.16
ENSMUSG00000027360.5
ENSMUSG00000022053.13
ENSMUSG00000069170.13
ENSMUSG00000021725.8
ENSMUSG00000020160.18
ENSMUSG00000016087.13
ENSMUSG00000001870.15
ENSMUSG00000048915.12
ENSMUSG00000056427.10
ENSMUSG00000000197.7
ENSMUSG00000053279.6
ENSMUSG00000002985.16
ENSMUSG00000090386.9
ENSMUSG00000034664.13
ENSMUSG00000037940.17
ENSMUSG00000047495.15
ENSMUSG00000039607.15
ENSMUSG00000059187.12
ENSMUSG00000063063.12
ENSMUSG00000034912.16
ENSMUSG00000032036.15
ENSMUSG00000049252.17
ENSMUSG00000096054.3
