gene_id
ENSMUSG00000038168.5
ENSMUSG00000035472.13
ENSMUSG00000024261.5
ENSMUSG00000042942.15
ENSMUSG00000042581.14
ENSMUSG00000022099.16
ENSMUSG00000021732.14
ENSMUSG00000053626.5
ENSMUSG00000046182.8
ENSMUSG00000028019.9
ENSMUSG00000024907.6
ENSMUSG00000069044.6
ENSMUSG00000031644.19
ENSMUSG00000034751.16
ENSMUSG00000040037.13
ENSMUSG00000042751.14
ENSMUSG00000078591.1
ENSMUSG00000000263.15
ENSMUSG00000036030.9
ENSMUSG00000021609.6
ENSMUSG00000020354.15
ENSMUSG00000035305.5
ENSMUSG00000031558.15
ENSMUSG00000027200.17
ENSMUSG00000062151.13
ENSMUSG00000035566.6
ENSMUSG00000037996.17
ENSMUSG00000025790.14
ENSMUSG00000016382.15
ENSMUSG00000070469.12
ENSMUSG00000050587.14
ENSMUSG00000048251.15
ENSMUSG00000031673.6
ENSMUSG00000052920.14
ENSMUSG00000004231.15
ENSMUSG00000068794.7
ENSMUSG00000030077.11
ENSMUSG00000063564.13
ENSMUSG00000087194.9
ENSMUSG00000030518.17
ENSMUSG00000054555.11
ENSMUSG00000053580.16
ENSMUSG00000033981.14
ENSMUSG00000037446.13
ENSMUSG00000019990.15
ENSMUSG00000004872.15
ENSMUSG00000041828.15
ENSMUSG00000028546.17
ENSMUSG00000073976.10
ENSMUSG00000030110.13
ENSMUSG00000063873.10
ENSMUSG00000105068.1
ENSMUSG00000050830.17
ENSMUSG00000063296.4
ENSMUSG00000022112.14
ENSMUSG00000052305.6
ENSMUSG00000059327.9
ENSMUSG00000040254.11
ENSMUSG00000032564.16
ENSMUSG00000063434.5
ENSMUSG00000039578.16
ENSMUSG00000021219.16
ENSMUSG00000026141.13
ENSMUSG00000028364.15
ENSMUSG00000038679.16
ENSMUSG00000041216.15
ENSMUSG00000033569.17
ENSMUSG00000025592.17
ENSMUSG00000037653.7
ENSMUSG00000097487.7
ENSMUSG00000102820.1
ENSMUSG00000027971.16
ENSMUSG00000079061.3
ENSMUSG00000059857.15
ENSMUSG00000057609.6
ENSMUSG00000047495.15
ENSMUSG00000055761.14
ENSMUSG00000035681.6
ENSMUSG00000098973.1
ENSMUSG00000047261.9
ENSMUSG00000043531.16
ENSMUSG00000027965.15
ENSMUSG00000040420.14
ENSMUSG00000053368.13
ENSMUSG00000028351.5
ENSMUSG00000029108.14
ENSMUSG00000000861.15
ENSMUSG00000004698.10
ENSMUSG00000031626.17
ENSMUSG00000022306.8
ENSMUSG00000056427.10
ENSMUSG00000079262.3
ENSMUSG00000021944.15
ENSMUSG00000022510.14
ENSMUSG00000052942.13
ENSMUSG00000072553.10
ENSMUSG00000031725.8
ENSMUSG00000031355.16
ENSMUSG00000006586.15
ENSMUSG00000049583.15
ENSMUSG00000041482.16
ENSMUSG00000033278.9
ENSMUSG00000032656.14
ENSMUSG00000098760.1
ENSMUSG00000022419.15
ENSMUSG00000052387.15
ENSMUSG00000040506.16
ENSMUSG00000086503.3
ENSMUSG00000059003.12
ENSMUSG00000027419.9
ENSMUSG00000029287.14
ENSMUSG00000033965.10
ENSMUSG00000110281.1
ENSMUSG00000010476.14
ENSMUSG00000020052.8
ENSMUSG00000043301.15
ENSMUSG00000000197.7
ENSMUSG00000054162.15
ENSMUSG00000040003.18
ENSMUSG00000029123.8
ENSMUSG00000047907.11
ENSMUSG00000067242.11
ENSMUSG00000056258.8
ENSMUSG00000069170.13
ENSMUSG00000048078.16
ENSMUSG00000066189.9
ENSMUSG00000034981.9
ENSMUSG00000050272.9
ENSMUSG00000058589.14
ENSMUSG00000041670.15
ENSMUSG00000026235.14
ENSMUSG00000028226.15
ENSMUSG00000038213.7
ENSMUSG00000036158.12
ENSMUSG00000074968.11
ENSMUSG00000106588.1
ENSMUSG00000053825.14
ENSMUSG00000054640.14
ENSMUSG00000037942.5
ENSMUSG00000037386.15
ENSMUSG00000062184.11
ENSMUSG00000047161.12
ENSMUSG00000102540.1
ENSMUSG00000042284.9
ENSMUSG00000024501.19
ENSMUSG00000103659.1
ENSMUSG00000032718.4
ENSMUSG00000032561.15
ENSMUSG00000020651.7
ENSMUSG00000032503.18
ENSMUSG00000050321.2
ENSMUSG00000023913.17
ENSMUSG00000046709.16
ENSMUSG00000059493.13
ENSMUSG00000034274.11
ENSMUSG00000032925.16
ENSMUSG00000090860.1
ENSMUSG00000038515.10
ENSMUSG00000079481.11
ENSMUSG00000002944.15
ENSMUSG00000025754.11
ENSMUSG00000029765.12
ENSMUSG00000016150.15
ENSMUSG00000039706.11
ENSMUSG00000087516.7
ENSMUSG00000028525.16
ENSMUSG00000055078.7
ENSMUSG00000002020.15
ENSMUSG00000001506.10
ENSMUSG00000073565.4
ENSMUSG00000040415.15
ENSMUSG00000098447.2
ENSMUSG00000097657.2
ENSMUSG00000009350.13
ENSMUSG00000104465.1
ENSMUSG00000091237.1
ENSMUSG00000086892.1
ENSMUSG00000073274.4
ENSMUSG00000052560.15
ENSMUSG00000030306.14
ENSMUSG00000105442.1
ENSMUSG00000024268.15
ENSMUSG00000022150.16
ENSMUSG00000026866.16
ENSMUSG00000039579.15
ENSMUSG00000028528.16
ENSMUSG00000055609.8
ENSMUSG00000024747.3
ENSMUSG00000079022.9
ENSMUSG00000109561.1
ENSMUSG00000030051.10
ENSMUSG00000022523.9
ENSMUSG00000032532.7
ENSMUSG00000025020.11
ENSMUSG00000050840.8
ENSMUSG00000022076.9
ENSMUSG00000109482.1
ENSMUSG00000060961.14
ENSMUSG00000057710.7
ENSMUSG00000028780.13
ENSMUSG00000032452.12
ENSMUSG00000035653.16
ENSMUSG00000105361.1
ENSMUSG00000087259.7
ENSMUSG00000037664.13
ENSMUSG00000060988.12
ENSMUSG00000053007.9
ENSMUSG00000039239.14
ENSMUSG00000085264.1
ENSMUSG00000108986.1
ENSMUSG00000025395.14
ENSMUSG00000005360.14
ENSMUSG00000016918.15
ENSMUSG00000057716.6
ENSMUSG00000105816.4
ENSMUSG00000108102.1
ENSMUSG00000111432.1
ENSMUSG00000068335.6
ENSMUSG00000026483.13
ENSMUSG00000026347.13
ENSMUSG00000107598.1
ENSMUSG00000058152.7
ENSMUSG00000022636.13
ENSMUSG00000074872.2
ENSMUSG00000110278.1
ENSMUSG00000038408.13
ENSMUSG00000062980.15
ENSMUSG00000020023.17
ENSMUSG00000034154.15
ENSMUSG00000103502.1
ENSMUSG00000100176.1
ENSMUSG00000028519.16
ENSMUSG00000020598.15
ENSMUSG00000032172.8
ENSMUSG00000043635.12
ENSMUSG00000060429.11
ENSMUSG00000060487.5
ENSMUSG00000060579.12
ENSMUSG00000001986.16
ENSMUSG00000109995.1
ENSMUSG00000061048.8
ENSMUSG00000035594.10
ENSMUSG00000040133.2
ENSMUSG00000048332.13
ENSMUSG00000025927.13
ENSMUSG00000029651.16
ENSMUSG00000022309.8
ENSMUSG00000109097.1
ENSMUSG00000046159.15
ENSMUSG00000028399.18
ENSMUSG00000040490.4
ENSMUSG00000059742.10
ENSMUSG00000086509.2
ENSMUSG00000101621.1
ENSMUSG00000094626.1
ENSMUSG00000002459.17
ENSMUSG00000036103.8
ENSMUSG00000026442.14
ENSMUSG00000058145.16
ENSMUSG00000035948.12
ENSMUSG00000030064.16
ENSMUSG00000099906.1
ENSMUSG00000038580.13
ENSMUSG00000045658.16
ENSMUSG00000020704.13
ENSMUSG00000021991.8
ENSMUSG00000028883.17
ENSMUSG00000021136.13
ENSMUSG00000011751.16
ENSMUSG00000034098.14
ENSMUSG00000071856.10
ENSMUSG00000086648.1
ENSMUSG00000041324.13
ENSMUSG00000024164.15
ENSMUSG00000104586.1
ENSMUSG00000090761.1
ENSMUSG00000071713.4
ENSMUSG00000029368.10
ENSMUSG00000104687.1
ENSMUSG00000094281.1
ENSMUSG00000061082.11
ENSMUSG00000052430.15
ENSMUSG00000061603.7
ENSMUSG00000054459.6
ENSMUSG00000064325.4
ENSMUSG00000048668.15
ENSMUSG00000021852.13
ENSMUSG00000029838.11
ENSMUSG00000091002.2
ENSMUSG00000036602.13
ENSMUSG00000052353.13
ENSMUSG00000050447.15
ENSMUSG00000056851.13
ENSMUSG00000027955.16
ENSMUSG00000070498.3
ENSMUSG00000037610.15
ENSMUSG00000074947.2
ENSMUSG00000001985.9
ENSMUSG00000047940.13
ENSMUSG00000109751.1
ENSMUSG00000030350.8
ENSMUSG00000061576.15
ENSMUSG00000109036.1
ENSMUSG00000031189.12
ENSMUSG00000035580.10
ENSMUSG00000025932.14
ENSMUSG00000020122.16
ENSMUSG00000025909.16
ENSMUSG00000022883.10
ENSMUSG00000026778.13
ENSMUSG00000063531.7
ENSMUSG00000051452.8
ENSMUSG00000020096.20
ENSMUSG00000102593.1
ENSMUSG00000028289.12
ENSMUSG00000039410.16
ENSMUSG00000048764.16
ENSMUSG00000060913.6
ENSMUSG00000022237.16
ENSMUSG00000039683.16
ENSMUSG00000002688.7
ENSMUSG00000007216.6
ENSMUSG00000105791.1
ENSMUSG00000097257.1
ENSMUSG00000043145.6
ENSMUSG00000047094.8
ENSMUSG00000031870.16
ENSMUSG00000058056.16
ENSMUSG00000033676.13
ENSMUSG00000020037.15
ENSMUSG00000051920.6
ENSMUSG00000021613.8
ENSMUSG00000025321.14
ENSMUSG00000041272.11
ENSMUSG00000089820.1
ENSMUSG00000021365.14
ENSMUSG00000052921.13
ENSMUSG00000022018.7
ENSMUSG00000002108.10
ENSMUSG00000045613.9
ENSMUSG00000039145.16
ENSMUSG00000031073.6
ENSMUSG00000042385.14
ENSMUSG00000031284.16
ENSMUSG00000059439.15
ENSMUSG00000105083.1
ENSMUSG00000055302.5
ENSMUSG00000064310.10
ENSMUSG00000058656.12
ENSMUSG00000057315.14
ENSMUSG00000097767.8
ENSMUSG00000028360.9
ENSMUSG00000106515.4
ENSMUSG00000021268.17
ENSMUSG00000007653.12
ENSMUSG00000053025.13
ENSMUSG00000098682.7
ENSMUSG00000074415.12
ENSMUSG00000020620.14
ENSMUSG00000020053.18
ENSMUSG00000104252.5
ENSMUSG00000021255.17
ENSMUSG00000035459.16
ENSMUSG00000063142.14
ENSMUSG00000017978.18
ENSMUSG00000053702.16
ENSMUSG00000107504.3
ENSMUSG00000032826.17
ENSMUSG00000047497.9
ENSMUSG00000016087.13
ENSMUSG00000026841.7
ENSMUSG00000044086.8
ENSMUSG00000107614.1
ENSMUSG00000087066.1
ENSMUSG00000087264.1
ENSMUSG00000059361.6
ENSMUSG00000099005.1
ENSMUSG00000107296.1
ENSMUSG00000096146.2
ENSMUSG00000109709.1
ENSMUSG00000032087.10
ENSMUSG00000098880.1
ENSMUSG00000024211.15
ENSMUSG00000110408.1
ENSMUSG00000036782.13
ENSMUSG00000041771.13
ENSMUSG00000026640.12
ENSMUSG00000053399.9
ENSMUSG00000022893.14
ENSMUSG00000042846.8
ENSMUSG00000097925.1
ENSMUSG00000020057.2
ENSMUSG00000044258.9
ENSMUSG00000045744.10
ENSMUSG00000097763.1
ENSMUSG00000064452.1
ENSMUSG00000030092.14
ENSMUSG00000000320.10
ENSMUSG00000042793.13
ENSMUSG00000040118.15
ENSMUSG00000059173.19
ENSMUSG00000048756.11
ENSMUSG00000048583.16
ENSMUSG00000021997.4
ENSMUSG00000044646.14
ENSMUSG00000039037.5
ENSMUSG00000033854.9
ENSMUSG00000016346.17
ENSMUSG00000030226.12
ENSMUSG00000085562.7
ENSMUSG00000046844.6
ENSMUSG00000034040.16
ENSMUSG00000025964.15
ENSMUSG00000021464.14
ENSMUSG00000104208.1
ENSMUSG00000026110.15
ENSMUSG00000036815.16
ENSMUSG00000021684.16
ENSMUSG00000039115.13
ENSMUSG00000063458.12
ENSMUSG00000056296.16
ENSMUSG00000000247.11
ENSMUSG00000062157.6
ENSMUSG00000049148.8
ENSMUSG00000049420.8
ENSMUSG00000045287.6
ENSMUSG00000034755.18
ENSMUSG00000030209.14
ENSMUSG00000026527.13
ENSMUSG00000036192.15
ENSMUSG00000022894.5
ENSMUSG00000052372.10
ENSMUSG00000022324.14
ENSMUSG00000058806.14
ENSMUSG00000026950.17
ENSMUSG00000025658.16
ENSMUSG00000047361.16
ENSMUSG00000040452.8
ENSMUSG00000039238.6
ENSMUSG00000105331.1
ENSMUSG00000097902.1
ENSMUSG00000039809.10
ENSMUSG00000053930.13
ENSMUSG00000031963.8
ENSMUSG00000028524.21
ENSMUSG00000087098.1
ENSMUSG00000020357.3
ENSMUSG00000073010.9
ENSMUSG00000024798.15
ENSMUSG00000071679.4
ENSMUSG00000050663.7
ENSMUSG00000033454.6
ENSMUSG00000026586.16
ENSMUSG00000046318.15
ENSMUSG00000041078.6
ENSMUSG00000073940.3
ENSMUSG00000032177.17
ENSMUSG00000089900.1
ENSMUSG00000061232.15
ENSMUSG00000034330.10
ENSMUSG00000032006.15
ENSMUSG00000089787.2
ENSMUSG00000045968.7
ENSMUSG00000015950.13
ENSMUSG00000107456.1
ENSMUSG00000064609.1
ENSMUSG00000111090.1
ENSMUSG00000064597.1
ENSMUSG00000084876.7
ENSMUSG00000100511.1
ENSMUSG00000031841.19
ENSMUSG00000038151.12
ENSMUSG00000052217.6
ENSMUSG00000021596.16
ENSMUSG00000086968.8
ENSMUSG00000031616.7
ENSMUSG00000046997.5
ENSMUSG00000051323.16
ENSMUSG00000053559.12
ENSMUSG00000055733.6
ENSMUSG00000029176.13
ENSMUSG00000041674.16
ENSMUSG00000022514.14
ENSMUSG00000003279.16
ENSMUSG00000049537.10
ENSMUSG00000027985.14
ENSMUSG00000013584.5
ENSMUSG00000034810.7
ENSMUSG00000034701.9
ENSMUSG00000092083.4
ENSMUSG00000028434.12
ENSMUSG00000029661.16
ENSMUSG00000039954.8
ENSMUSG00000071847.12
ENSMUSG00000021838.16
ENSMUSG00000046991.9
ENSMUSG00000066842.18
ENSMUSG00000022661.14
ENSMUSG00000013418.8
ENSMUSG00000052221.7
ENSMUSG00000026834.13
ENSMUSG00000036915.17
ENSMUSG00000046500.8
ENSMUSG00000022687.12
ENSMUSG00000060548.12
ENSMUSG00000030249.15
ENSMUSG00000041552.7
ENSMUSG00000022449.14
ENSMUSG00000030256.11
ENSMUSG00000038984.3
ENSMUSG00000021699.17
ENSMUSG00000010803.13
ENSMUSG00000027977.15
ENSMUSG00000012520.10
ENSMUSG00000004415.15
ENSMUSG00000031027.15
ENSMUSG00000045103.17
ENSMUSG00000019828.13
ENSMUSG00000042807.15
ENSMUSG00000096768.7
ENSMUSG00000034612.7
ENSMUSG00000034898.16
ENSMUSG00000034488.14
ENSMUSG00000013523.13
ENSMUSG00000052727.5
ENSMUSG00000091455.3
ENSMUSG00000044042.18
ENSMUSG00000093460.9
ENSMUSG00000042757.16
ENSMUSG00000045954.7
ENSMUSG00000097603.3
ENSMUSG00000086273.7
ENSMUSG00000085042.7
ENSMUSG00000094372.1
ENSMUSG00000009487.10
ENSMUSG00000101801.6
ENSMUSG00000096883.1
ENSMUSG00000039457.3
ENSMUSG00000094707.1
ENSMUSG00000018821.3
ENSMUSG00000027840.5
ENSMUSG00000052160.6
ENSMUSG00000021590.6
ENSMUSG00000043518.7
ENSMUSG00000090063.6
ENSMUSG00000024873.6
ENSMUSG00000032303.7
ENSMUSG00000055022.14
ENSMUSG00000030223.14
ENSMUSG00000024366.7
ENSMUSG00000070644.13
ENSMUSG00000097343.2
ENSMUSG00000017390.15
ENSMUSG00000028978.12
ENSMUSG00000002791.16
ENSMUSG00000054723.5
ENSMUSG00000031162.14
ENSMUSG00000028804.19
ENSMUSG00000036144.6
ENSMUSG00000022454.16
ENSMUSG00000048120.16
ENSMUSG00000109908.1
ENSMUSG00000052981.5
ENSMUSG00000064367.1
ENSMUSG00000063297.7
ENSMUSG00000055214.15
ENSMUSG00000105530.1
ENSMUSG00000039716.12
ENSMUSG00000057914.15
ENSMUSG00000032128.15
ENSMUSG00000106612.1
ENSMUSG00000005148.7
ENSMUSG00000010461.14
ENSMUSG00000044499.11
ENSMUSG00000097462.7
ENSMUSG00000049588.13
ENSMUSG00000066687.5
ENSMUSG00000087158.1
ENSMUSG00000089809.9
ENSMUSG00000015879.8
ENSMUSG00000026610.13
ENSMUSG00000094439.1
ENSMUSG00000019876.15
ENSMUSG00000015619.10
ENSMUSG00000075316.11
ENSMUSG00000040998.18
ENSMUSG00000085684.1
ENSMUSG00000020467.15
ENSMUSG00000019945.9
ENSMUSG00000025576.17
ENSMUSG00000055737.12
ENSMUSG00000020140.15
ENSMUSG00000035299.16
ENSMUSG00000042401.6
ENSMUSG00000021536.7
ENSMUSG00000058420.8
ENSMUSG00000022494.13
ENSMUSG00000074766.10
ENSMUSG00000039546.9
ENSMUSG00000028370.7
ENSMUSG00000043668.13
ENSMUSG00000085323.1
ENSMUSG00000027238.17
ENSMUSG00000039167.11
ENSMUSG00000036356.15
ENSMUSG00000097368.2
ENSMUSG00000025469.10
ENSMUSG00000037580.9
ENSMUSG00000101505.1
ENSMUSG00000022993.6
ENSMUSG00000031119.4
ENSMUSG00000050965.14
ENSMUSG00000027827.16
ENSMUSG00000026042.16
ENSMUSG00000027750.16
ENSMUSG00000042529.14
ENSMUSG00000038725.12
ENSMUSG00000074736.10
ENSMUSG00000020524.16
ENSMUSG00000057329.7
ENSMUSG00000020105.8
ENSMUSG00000075302.10
ENSMUSG00000045031.18
ENSMUSG00000083139.1
ENSMUSG00000030606.8
ENSMUSG00000056753.3
ENSMUSG00000049307.6
ENSMUSG00000032269.8
ENSMUSG00000085765.1
ENSMUSG00000097875.1
ENSMUSG00000083743.1
ENSMUSG00000078627.9
ENSMUSG00000029830.15
ENSMUSG00000021700.9
ENSMUSG00000020000.7
ENSMUSG00000097048.7
ENSMUSG00000043456.16
ENSMUSG00000040732.18
ENSMUSG00000021221.15
ENSMUSG00000034171.13
ENSMUSG00000110375.1
ENSMUSG00000022366.12
ENSMUSG00000046876.15
ENSMUSG00000009376.15
ENSMUSG00000085102.1
ENSMUSG00000019913.3
ENSMUSG00000054976.14
ENSMUSG00000084966.1
ENSMUSG00000020908.14
ENSMUSG00000109088.1
ENSMUSG00000101969.2
ENSMUSG00000021719.8
ENSMUSG00000056824.15
ENSMUSG00000020902.12
ENSMUSG00000070407.5
ENSMUSG00000018654.17
ENSMUSG00000031613.9
ENSMUSG00000003746.15
ENSMUSG00000039476.13
ENSMUSG00000054477.15
ENSMUSG00000079424.8
ENSMUSG00000020044.13
ENSMUSG00000024044.16
ENSMUSG00000108569.1
ENSMUSG00000022231.9
ENSMUSG00000058153.15
ENSMUSG00000030257.16
ENSMUSG00000026247.13
ENSMUSG00000039865.8
ENSMUSG00000048834.16
ENSMUSG00000097806.3
ENSMUSG00000022574.6
ENSMUSG00000091712.1
ENSMUSG00000030111.9
ENSMUSG00000051331.14
ENSMUSG00000030022.14
ENSMUSG00000021614.16
ENSMUSG00000036867.7
ENSMUSG00000055373.8
ENSMUSG00000056553.14
ENSMUSG00000030222.13
ENSMUSG00000103189.1
ENSMUSG00000019866.14
ENSMUSG00000025810.9
ENSMUSG00000056899.10
ENSMUSG00000073656.4
ENSMUSG00000024998.17
ENSMUSG00000017692.8
ENSMUSG00000102758.3
ENSMUSG00000022206.6
ENSMUSG00000075270.11
ENSMUSG00000024107.6
ENSMUSG00000029207.16
ENSMUSG00000027674.16
ENSMUSG00000051527.11
ENSMUSG00000040624.17
ENSMUSG00000024713.15
ENSMUSG00000044633.3
ENSMUSG00000091243.1
ENSMUSG00000033308.16
ENSMUSG00000044667.12
ENSMUSG00000085229.1
ENSMUSG00000109644.1
ENSMUSG00000026888.14
ENSMUSG00000078771.10
ENSMUSG00000103449.1
ENSMUSG00000048707.9
ENSMUSG00000049013.3
ENSMUSG00000044080.9
ENSMUSG00000028971.4
ENSMUSG00000038782.6
ENSMUSG00000111681.1
ENSMUSG00000036944.5
ENSMUSG00000010342.16
ENSMUSG00000086564.9
ENSMUSG00000035158.15
ENSMUSG00000026765.12
ENSMUSG00000054556.6
ENSMUSG00000042961.13
ENSMUSG00000031523.16
ENSMUSG00000040265.16
