"","Category ID","Category Name","#Genes Category","#Genes Assigned","#Genes Expected","#Genes Enriched","p-value","Corrected p-value","Fold"
"1","GO:0005739","mitochondrion",169,12,3.3,8.7,6.4e-05,0.02,3.7
