"","Category ID","Category Name","#Genes Category","#Genes Assigned","#Genes Expected","#Genes Enriched","p-value","Corrected p-value","Fold"
"1","GO:0043410","positive regulation of MAPK cascade",86,9,1.8,7.2,5.7e-05,0.028,5
